ST_FIPS,CONTROL,PREDDEG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,LATITUDE,LONGITUDE
Washington,Private For-profit,Certificate,0.5053,0.1053,0.1,0.0789,0.0211,0.0053,0.1289,0.0,0.0553,47.909189,-122.221962
Texas,Private For-profit,Certificate,0.0175,0.2895,0.614,0.0789,0.0,0.0,0.0,0.0,0.0,29.72401,-95.540324
Nevada,Private For-profit,Certificate,0.1723,0.3745,0.3221,0.0787,0.0,0.0337,0.0187,0.0,0.0,36.16159,-115.170333
California,Public,Associate degree,0.4941,0.0341,0.3072,0.0784,0.0022,0.0029,0.0554,0.0135,0.0122,37.954897,-122.549149
Iowa,Private Nonprofit,Bachelor's degree,0.5039,0.0529,0.0755,0.0784,0.0,0.0,0.0511,0.1919,0.0463,41.747952,-92.722094
Michigan,Private For-profit,Certificate,0.5686,0.1569,0.098,0.0784,0.0,0.0,0.098,0.0,0.0,42.308774,-85.19696
Illinois,Private Nonprofit,Bachelor's degree,0.7952,0.0964,0.0181,0.0783,0.0,0.006,0.0,0.0,0.006,40.13855,-87.644379
New York,Private Nonprofit,Bachelor's degree,0.5137,0.1057,0.1235,0.0783,0.0031,0.0008,0.0456,0.1013,0.028,40.711014,-74.004719
California,Public,Associate degree,0.4747,0.02,0.3574,0.0782,0.0021,0.002,0.0522,0.0067,0.0068,34.301146,-118.834528
North Carolina,Private For-profit,Bachelor's degree,0.419,0.4246,0.0615,0.0782,0.0,0.0056,0.0056,0.0,0.0056,35.13766,-80.931971
Georgia,Private For-profit,Associate degree,0.0625,0.7656,0.0938,0.0781,0.0,0.0,0.0,0.0,0.0,33.57233,-84.336098
Maine,Private Nonprofit,Bachelor's degree,0.625,0.0415,0.0745,0.078,0.0025,0.0025,0.051,0.099,0.026,44.564211,-69.66337
Washington,Private For-profit,Bachelor's degree,0.6048,0.0115,0.0745,0.0779,0.0034,0.0034,0.0699,0.1478,0.0069,47.68871,-122.150603
California,Public,Associate degree,0.491,0.0693,0.2687,0.0778,0.008,0.0055,0.0523,0.006,0.0214,38.926797,-119.972574
Pennsylvania,Private Nonprofit,Bachelor's degree,0.5554,0.1502,0.081,0.0778,0.0031,0.0017,0.0332,0.0252,0.0724,39.948274,-75.158266
Massachusetts,Private Nonprofit,Bachelor's degree,0.5866,0.04,0.087,0.0777,0.0004,0.0,0.0258,0.1248,0.0577,42.249987,-71.823356
New York,Private Nonprofit,Bachelor's degree,0.6131,0.0945,0.174,0.0774,0.0029,0.0023,0.0164,0.0041,0.0153,40.685941,-73.626183
California,Public,Certificate,0.0307,0.0151,0.7216,0.0773,0.0616,0.0061,0.0105,0.0059,0.0711,33.886874,-118.097337
California,Public,Associate degree,0.3473,0.0326,0.4471,0.0771,0.003,0.0084,0.0567,0.0051,0.0227,36.590558,-121.884931
Texas,Private Nonprofit,Bachelor's degree,0.2371,0.1731,0.3626,0.077,0.0052,0.0017,0.0299,0.0398,0.0736,29.693819,-95.515954
Michigan,Private For-profit,Certificate,0.9231,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,43.60429,-84.777927
Minnesota,Private For-profit,Certificate,0.5385,0.1469,0.1608,0.0769,0.014,0.007,0.028,0.0,0.028,44.924692,-92.973998
Oregon,Public,Bachelor's degree,0.6388,0.0133,0.101,0.0769,0.005,0.0027,0.0734,0.0662,0.0225,44.56395,-123.274723
Texas,Public,Bachelor's degree,0.6056,0.0284,0.241,0.0769,0.0022,0.0009,0.0314,0.0119,0.0015,30.618726,-96.336475
Massachusetts,Private For-profit,Certificate,0.4615,0.0,0.4615,0.0769,0.0,0.0,0.0,0.0,0.0,42.146311,-72.630272
Massachusetts,Private For-profit,Certificate,0.3615,0.2846,0.1538,0.0769,0.0154,0.0077,0.0615,0.0154,0.0231,42.495678,-71.12749
Nevada,Private Nonprofit,Bachelor's degree,0.6,0.0923,0.0923,0.0769,0.0,0.0154,0.0308,0.0,0.0923,36.043189,-115.024012
New York,Private For-profit,Certificate,0.5604,0.0549,0.022,0.0769,0.0,0.0,0.022,0.2308,0.033,40.755046,-73.925071
Arkansas,Private For-profit,Certificate,0.3462,0.2949,0.2564,0.0769,0.0128,0.0128,0.0,0.0,0.0,35.359477,-94.370331
Tennessee,Private For-profit,Certificate,0.6154,0.1154,0.1923,0.0769,0.0,0.0,0.0,0.0,0.0,35.932691,-86.880233
California,Public,Certificate,0.1154,0.1154,0.6154,0.0769,0.0,0.0,0.0,0.0385,0.0385,34.046457,-117.636712
California,Private For-profit,Certificate,0.1538,0.3077,0.3365,0.0769,0.0,0.0481,0.0385,0.0385,0.0,37.975087,-122.03909
California,Private Nonprofit,Bachelor's degree,0.2295,0.0666,0.2691,0.0765,0.0028,0.0297,0.0907,0.1898,0.0453,37.453475,-122.190797
Oregon,Public,Associate degree,0.5591,0.0492,0.1285,0.0765,0.0086,0.007,0.0734,0.0266,0.0711,45.438154,-122.730876
California,Public,Associate degree,0.4905,0.0226,0.3117,0.0759,0.0008,0.0005,0.0308,0.0458,0.0214,34.16745,-118.227666
Illinois,Private For-profit,Certificate,0.5303,0.1667,0.1818,0.0758,0.0,0.0,0.0455,0.0,0.0,41.796008,-87.99384
Virginia,Public,Bachelor's degree,0.591,0.0715,0.0942,0.0756,0.0016,0.0006,0.0502,0.06,0.0553,37.269489,-76.708214
New Jersey,Public,Associate degree,0.4507,0.1414,0.2303,0.0755,0.0034,0.0019,0.0201,0.008,0.0688,39.462081,-74.680019
Michigan,Private For-profit,Certificate,0.7925,0.0566,0.0566,0.0755,0.0,0.0,0.0189,0.0,0.0,42.683352,-83.374733
Washington,Private For-profit,Certificate,0.5849,0.1132,0.0755,0.0755,0.0189,0.0,0.0189,0.0189,0.0943,47.61149,-122.338591
California,Public,Certificate,0.1872,0.0138,0.5307,0.0754,0.0022,0.0021,0.0144,0.0134,0.1609,33.759309,-117.887558
Minnesota,Private For-profit,Certificate,0.5484,0.1505,0.1505,0.0753,0.0108,0.0108,0.0323,0.0108,0.0108,44.924618,-92.973882
Maine,Private Nonprofit,Bachelor's degree,0.6077,0.0805,0.1036,0.0751,0.0022,0.0011,0.0647,0.0586,0.0066,43.907134,-69.963942
Minnesota,Private Nonprofit,Bachelor's degree,0.6466,0.0896,0.0963,0.0751,0.0024,0.0005,0.0611,0.0063,0.0221,44.966246,-93.164479
Illinois,Private Nonprofit,Bachelor's degree,0.3833,0.1417,0.275,0.075,0.0,0.0083,0.0167,0.0083,0.0917,41.874742,-87.668581
Georgia,Private Nonprofit,Bachelor's degree,0.4758,0.2821,0.0598,0.0749,0.0017,0.0008,0.0374,0.0225,0.0451,32.831787,-83.648295
New York,Public,Associate degree,0.5749,0.1845,0.096,0.0747,0.0086,0.0067,0.0299,0.0004,0.0243,42.814412,-73.950008
Texas,Private For-profit,Certificate,0.5149,0.097,0.2015,0.0746,0.0075,0.0,0.0224,0.0,0.0821,30.419687,-97.751895
Georgia,Private Nonprofit,Bachelor's degree,0.3271,0.3157,0.1284,0.0745,0.0021,0.001,0.0611,0.0652,0.0248,33.769268,-84.295459
California,Private Nonprofit,Bachelor's degree,0.5137,0.0185,0.269,0.0744,0.0042,0.0096,0.0783,0.0099,0.0224,32.718391,-117.250265
California,Private For-profit,Certificate,0.2593,0.1958,0.3545,0.0741,0.0053,0.0317,0.0,0.0,0.0794,38.561309,-121.334243
California,Private For-profit,Certificate,0.2593,0.1958,0.3545,0.0741,0.0053,0.0317,0.0,0.0,0.0794,38.27561,-122.050541
Washington,Public,Associate degree,0.5901,0.0342,0.1125,0.0737,0.0084,0.0034,0.0712,0.0379,0.0687,48.006626,-122.204736
North Carolina,Public,Bachelor's degree,0.6907,0.0557,0.0571,0.0736,0.0039,0.0006,0.0384,0.0359,0.044,35.785111,-78.674517
California,Private For-profit,Certificate,0.3897,0.0368,0.4412,0.0735,0.0294,0.0074,0.0221,0.0,0.0,39.13994,-121.652227
California,Private For-profit,Certificate,0.2204,0.0799,0.5304,0.0735,0.0064,0.016,0.0032,0.0,0.0703,34.200827,-118.526822
New York,Public,Bachelor's degree,0.7651,0.0241,0.0763,0.0733,0.011,0.009,0.0,0.009,0.0321,40.81357,-73.763004
Connecticut,Private Nonprofit,Bachelor's degree,0.5363,0.0592,0.116,0.0732,0.0003,0.0003,0.0623,0.1246,0.0277,41.554665,-72.657146
Illinois,Private For-profit,Certificate,0.561,0.0244,0.3415,0.0732,0.0,0.0,0.0,0.0,0.0,42.027601,-87.815113
California,Public,Associate degree,0.3087,0.0218,0.5224,0.0732,0.0036,0.0028,0.0404,0.0109,0.0163,33.795449,-117.766762
North Carolina,Public,Bachelor's degree,0.5699,0.1615,0.1005,0.0731,0.0031,0.0011,0.0466,0.0248,0.0193,35.306022,-80.730919
Massachusetts,Public,Associate degree,0.3904,0.2575,0.0961,0.073,0.0028,0.0011,0.027,0.0438,0.1084,42.252416,-71.003476
Texas,Private Nonprofit,Bachelor's degree,0.2053,0.1258,0.5007,0.0728,0.0053,0.0278,0.0556,0.004,0.0026,32.397617,-97.32702
Wisconsin,Private Nonprofit,Bachelor's degree,0.5258,0.1432,0.1948,0.0728,0.007,0.0094,0.0047,0.0,0.0423,42.603889,-87.857452
Pennsylvania,Public,Certificate,0.2909,0.5455,0.0182,0.0727,0.0,0.0,0.0364,0.0,0.0364,40.158437,-75.108649
Kansas,Public,Bachelor's degree,0.6033,0.0604,0.1257,0.0725,0.0068,0.0009,0.0461,0.0621,0.0222,37.718882,-97.292361
Massachusetts,Private Nonprofit,Associate degree,0.5297,0.0801,0.0284,0.0724,0.0052,0.0052,0.0413,0.1809,0.0568,42.208803,-73.379201
Massachusetts,Private Nonprofit,Bachelor's degree,0.4749,0.0523,0.1259,0.0724,0.0018,0.0006,0.0269,0.2123,0.0329,42.357945,-71.060917
Pennsylvania,Private For-profit,Certificate,0.3614,0.1446,0.3133,0.0723,0.0,0.0,0.0843,0.0,0.0241,40.038813,-76.354033
North Carolina,Public,Associate degree,0.6719,0.0831,0.1172,0.0722,0.0055,0.0006,0.0247,0.01,0.0148,35.699732,-81.28792
California,Private For-profit,Certificate,0.1351,0.027,0.7207,0.0721,0.0,0.009,0.036,0.0,0.0,33.816672,-116.490142
California,Private For-profit,Associate degree,0.2911,0.0479,0.5034,0.0719,0.0,0.0068,0.0034,0.0034,0.0719,35.434905,-119.049264
Pennsylvania,Private Nonprofit,Bachelor's degree,0.6474,0.1382,0.0268,0.0715,0.0032,0.0047,0.0,0.0032,0.1051,40.060581,-74.986451
Virginia,Private Nonprofit,Bachelor's degree,0.5869,0.0784,0.0824,0.0715,0.0009,0.0003,0.0401,0.0918,0.0476,37.577393,-77.538806
Maryland,Public,Bachelor's degree,0.6257,0.0674,0.1152,0.0714,0.0018,0.006,0.09,0.012,0.0106,38.980507,-76.481692
Virginia,Private For-profit,Certificate,0.8929,0.0357,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,38.149508,-79.070811
Wisconsin,Public,Certificate,0.8132,0.0143,0.0299,0.0714,0.0102,0.0012,0.0179,0.0,0.0418,44.986458,-89.646369
Texas,Private For-profit,Certificate,0.4286,0.1071,0.25,0.0714,0.0179,0.0,0.1071,0.0,0.0179,32.852275,-97.168105
Iowa,Private Nonprofit,Associate degree,0.7857,0.0714,0.0714,0.0714,0.0,0.0,0.0,0.0,0.0,41.459135,-91.705724
Minnesota,Private Nonprofit,Bachelor's degree,0.7026,0.1019,0.0735,0.0711,0.0047,0.0,0.0249,0.0178,0.0036,44.885393,-93.743019
California,Private Nonprofit,Bachelor's degree,0.5047,0.0356,0.2038,0.071,0.0031,0.0035,0.0627,0.0908,0.0248,32.770816,-117.192073
New Jersey,Public,Bachelor's degree,0.3722,0.1855,0.324,0.0709,0.0014,0.0006,0.0283,0.0045,0.0126,40.945255,-74.200248
Washington,Public,Certificate,0.4845,0.1169,0.1179,0.0709,0.0095,0.0135,0.1174,0.0135,0.0559,47.176084,-122.497873
Wisconsin,Private Nonprofit,Bachelor's degree,0.6922,0.0387,0.1324,0.0709,0.002,0.0007,0.0321,0.027,0.0041,43.03903,-87.927961
Oregon,Private Nonprofit,Bachelor's degree,0.5859,0.0234,0.1023,0.0707,0.0021,0.0007,0.0913,0.0975,0.0261,45.480959,-122.630348
Florida,Public,Bachelor's degree,0.4709,0.1009,0.2127,0.0706,0.0017,0.0016,0.04,0.0669,0.0347,28.061458,-82.413232
Vermont,Private Nonprofit,Bachelor's degree,0.6208,0.04,0.1012,0.0706,0.0,0.0004,0.051,0.1,0.0161,44.009117,-73.176068
Wisconsin,Private For-profit,Certificate,0.4706,0.3412,0.0588,0.0706,0.0,0.0,0.0,0.0,0.0588,43.044227,-88.257785
Michigan,Private Nonprofit,Bachelor's degree,0.5788,0.0761,0.1418,0.0705,0.0007,0.0,0.0436,0.0588,0.0297,42.290789,-85.601857
Connecticut,Private For-profit,Bachelor's degree,0.6056,0.1268,0.1268,0.0704,0.0,0.0,0.0282,0.0282,0.0141,41.347714,-72.935048
California,Private For-profit,Certificate,0.5493,0.0423,0.3239,0.0704,0.0,0.0,0.0141,0.0,0.0,39.131845,-121.633122
Ohio,Public,Bachelor's degree,0.6684,0.0622,0.0435,0.0703,0.001,0.0005,0.0368,0.0862,0.0311,39.999324,-83.014853
California,Private For-profit,Certificate,0.4094,0.0819,0.4094,0.0702,0.0058,0.0,0.0234,0.0,0.0,33.781018,-118.031697
Minnesota,Private Nonprofit,Bachelor's degree,0.6923,0.0255,0.0672,0.0702,0.0003,0.0007,0.0357,0.0996,0.0086,44.461529,-93.182039
Oregon,Public,Associate degree,0.5922,0.0405,0.1636,0.0702,0.0092,0.0077,0.0525,0.0079,0.0561,45.514862,-122.396972
Pennsylvania,Public,Bachelor's degree,0.5724,0.1974,0.0461,0.0702,0.0022,0.0022,0.0548,0.0439,0.011,40.345582,-79.827447
Massachusetts,Private Nonprofit,Bachelor's degree,0.3321,0.0812,0.155,0.0701,0.0,0.0,0.0258,0.2657,0.0701,42.348467,-71.085786
Nevada,Private Nonprofit,Certificate,0.051,0.6497,0.2102,0.0701,0.0,0.0,0.0064,0.0,0.0127,36.193798,-115.164834
California,Private Nonprofit,Bachelor's degree,0.1873,0.0921,0.381,0.0698,0.0032,0.0286,0.0032,0.1365,0.0984,38.011489,-121.316918
Indiana,Private For-profit,Graduate degree,0.6744,0.093,0.0465,0.0698,0.0,0.0,0.0233,0.0698,0.0233,39.76975,-86.160161
New Jersey,Private For-profit,Certificate,0.6744,0.1395,0.0465,0.0698,0.0,0.0,0.0233,0.0,0.0465,39.851623,-75.0
District of Columbia,Private Nonprofit,Bachelor's degree,0.5609,0.0717,0.1332,0.0697,0.0011,0.0008,0.0444,0.0856,0.0326,38.936005,-77.088875
New York,Private Nonprofit,Associate degree,0.1189,0.7049,0.082,0.0697,0.0123,0.0061,0.0041,0.002,0.0,40.802495,-73.943356
New York,Private Nonprofit,Bachelor's degree,0.5672,0.0653,0.0928,0.0697,0.0054,0.0006,0.0335,0.1356,0.0299,43.040176,-76.136975
Minnesota,Private Nonprofit,Associate degree,0.7048,0.0479,0.0255,0.0696,0.0031,0.0,0.0564,0.0023,0.0904,44.97281,-93.290608
Oregon,Private Nonprofit,Bachelor's degree,0.6309,0.0197,0.1442,0.0696,0.0068,0.0031,0.0844,0.008,0.0333,44.935457,-123.030537
Texas,Private Nonprofit,Bachelor's degree,0.5682,0.037,0.21,0.0695,0.0053,0.0004,0.0439,0.0459,0.0199,29.462682,-98.48186
California,Private Nonprofit,Bachelor's degree,0.4452,0.1924,0.2617,0.0694,0.0067,0.0067,0.0067,0.0,0.0112,38.620464,-121.055684
California,Private For-profit,Certificate,0.0446,0.1931,0.5891,0.0693,0.0149,0.0,0.0842,0.0,0.005,32.614773,-117.083738
Colorado,Private For-profit,Bachelor's degree,0.5786,0.0881,0.1761,0.0692,0.0126,0.0,0.044,0.0,0.0314,39.91934,-105.008901
California,Private Nonprofit,Certificate,0.1379,0.1092,0.6379,0.069,0.0172,0.0115,0.0172,0.0,0.0,32.711302,-117.105328
Michigan,Private For-profit,Certificate,0.8276,0.0345,0.0,0.069,0.0345,0.0,0.0345,0.0,0.0,43.61137,-84.751095
New York,Public,Associate degree,0.3394,0.2139,0.3087,0.0685,0.0025,0.0029,0.0185,0.009,0.0366,40.728872,-73.595286
New York,Private For-profit,Bachelor's degree,0.2451,0.2866,0.2752,0.0685,0.0073,0.0052,0.0073,0.0415,0.0633,40.747747,-73.983492
California,Private For-profit,Certificate,0.0684,0.0213,0.7979,0.0684,0.0046,0.0122,0.0122,0.0,0.0152,34.072071,-117.949583
Texas,Private Nonprofit,Bachelor's degree,0.643,0.0456,0.1162,0.0684,0.0026,0.0008,0.0426,0.0808,0.0,32.843612,-96.783365
Connecticut,Public,Bachelor's degree,0.6312,0.0579,0.1008,0.0682,0.0019,0.0037,0.0971,0.0289,0.0103,41.375823,-72.101583
Florida,Private For-profit,Certificate,0.5,0.2727,0.1136,0.0682,0.0,0.0114,0.0,0.0,0.0341,27.783077,-82.713964
New York,Private For-profit,Certificate,0.6818,0.1364,0.0455,0.0682,0.0,0.0,0.0682,0.0,0.0,42.976035,-78.695815
California,Private Nonprofit,Bachelor's degree,0.2629,0.046,0.5102,0.0681,0.0047,0.0035,0.071,0.0268,0.007,33.978773,-118.032299
California,Private For-profit,Certificate,0.2039,0.0971,0.6311,0.068,0.0,0.0,0.0,0.0,0.0,34.221839,-118.606731
Illinois,Public,Associate degree,0.2015,0.0663,0.6193,0.0679,0.0003,0.0014,0.028,0.0123,0.0029,41.958774,-87.787868
Georgia,Private For-profit,Certificate,0.2565,0.4701,0.082,0.0677,0.0052,0.0013,0.1133,0.0013,0.0026,33.948914,-84.147864
California,Private For-profit,Certificate,0.0338,0.0985,0.6031,0.0677,0.0,0.0062,0.1723,0.0,0.0185,33.801894,-118.14854
Georgia,Private For-profit,Bachelor's degree,0.2809,0.4878,0.073,0.0674,0.0009,0.0,0.0159,0.0009,0.073,33.911943,-84.351949
New York,Private Nonprofit,Associate degree,0.4672,0.0687,0.161,0.0673,0.0051,0.0041,0.0284,0.1529,0.0453,41.745806,-73.933231
California,Private For-profit,Bachelor's degree,0.2264,0.0174,0.296,0.0672,0.005,0.0,0.0199,0.3308,0.0373,32.71331,-117.153305
Illinois,Private For-profit,Bachelor's degree,0.5766,0.1283,0.1266,0.0672,0.0027,0.0035,0.0091,0.0044,0.0817,41.949727,-88.038558
Georgia,Private For-profit,Certificate,0.3881,0.3955,0.0672,0.0672,0.0075,0.0149,0.0373,0.0,0.0224,33.886387,-84.382221
Kansas,Private Nonprofit,Bachelor's degree,0.6347,0.0522,0.1314,0.0671,0.0093,0.0009,0.0252,0.069,0.0103,37.672643,-97.37768
New York,Private Nonprofit,Bachelor's degree,0.6325,0.0427,0.0945,0.0669,0.0005,0.0,0.0447,0.0644,0.0538,43.050245,-75.408195
Texas,Private Nonprofit,Bachelor's degree,0.589,0.0225,0.2365,0.0668,0.0041,0.0007,0.0327,0.032,0.0157,32.846221,-96.919512
California,Private For-profit,Certificate,0.2444,0.0444,0.6333,0.0667,0.0,0.0111,0.0,0.0,0.0,33.841141,-117.943108
New York,Private For-profit,Certificate,0.2242,0.1737,0.396,0.0667,0.0,0.0,0.0283,0.0525,0.0586,40.757105,-73.986466
South Dakota,Private Nonprofit,Certificate,0.8667,0.0,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0,42.872359,-97.407865
Wisconsin,Private Nonprofit,Bachelor's degree,0.5296,0.2148,0.0815,0.0667,0.0074,0.0,0.0296,0.0519,0.0185,44.071038,-87.742961
Alabama,Private For-profit,Certificate,0.6667,0.2,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,33.643546,-86.810488
North Carolina,Private For-profit,Certificate,0.6,0.2667,0.0667,0.0667,0.0,0.0,0.0,0.0,0.0,35.764652,-78.742438
Georgia,Private For-profit,Certificate,0.2333,0.1333,0.5667,0.0667,0.0,0.0,0.0,0.0,0.0,34.276597,-83.855524
California,Private Nonprofit,Associate degree,0.2667,0.0967,0.47,0.0667,0.0033,0.0233,0.04,0.0167,0.0167,33.138303,-117.160658
California,Private For-profit,Certificate,0.5333,0.1778,0.0889,0.0667,0.0,0.0444,0.0222,0.0667,0.0,37.791643,-122.401124
Georgia,Public,Bachelor's degree,0.5187,0.2482,0.0785,0.0663,0.0016,0.0019,0.0606,0.0109,0.0134,33.47037,-81.989071
Arizona,Public,Bachelor's degree,0.5146,0.0532,0.2291,0.0661,0.0154,0.0049,0.0447,0.0699,0.0022,33.307142,-111.677225
Massachusetts,Private Nonprofit,Bachelor's degree,0.6981,0.066,0.0566,0.066,0.0,0.0,0.0613,0.0,0.0519,42.375018,-71.054002
Texas,Public,Associate degree,0.1717,0.2465,0.4481,0.066,0.0036,0.001,0.016,0.0056,0.0415,32.779811,-96.805353
California,Private For-profit,Certificate,0.4826,0.0347,0.184,0.066,0.0069,0.0243,0.059,0.0035,0.1389,33.129652,-117.086211
Texas,Private Nonprofit,Bachelor's degree,0.6275,0.0593,0.1576,0.0657,0.0038,0.0008,0.0468,0.0335,0.0049,31.546872,-97.121041
California,Private Nonprofit,Bachelor's degree,0.5246,0.1475,0.1148,0.0656,0.0,0.0,0.0984,0.0,0.0492,37.774924,-122.416102
New Jersey,Private For-profit,Certificate,0.0492,0.3607,0.4754,0.0656,0.0,0.0492,0.0,0.0,0.0,40.734746,-74.059669
California,Public,Certificate,0.0605,0.0366,0.6652,0.0655,0.0029,0.0023,0.0038,0.0221,0.1409,34.040531,-118.148785
Florida,Public,Certificate,0.7054,0.125,0.0833,0.0655,0.003,0.0,0.0179,0.0,0.0,30.46866,-86.614844
Nevada,Private For-profit,Certificate,0.2984,0.2028,0.303,0.0653,0.0023,0.0117,0.1026,0.0023,0.0117,36.147552,-115.298988
New Jersey,Public,Associate degree,0.3681,0.2176,0.2158,0.0652,0.0018,0.0018,0.0257,0.0459,0.0579,40.254398,-74.650719
Texas,Public,Bachelor's degree,0.305,0.1476,0.4263,0.0652,0.0009,0.0016,0.027,0.0207,0.0056,28.816248,-96.976334
Oklahoma,Public,Bachelor's degree,0.6054,0.047,0.1009,0.0651,0.0374,0.0008,0.0886,0.0382,0.0167,35.209407,-97.444211
California,Private Nonprofit,Bachelor's degree,0.2493,0.1644,0.4362,0.0651,0.0064,0.0128,0.0299,0.0005,0.0352,34.110723,-117.827484
New York,Private For-profit,Certificate,0.0508,0.2232,0.6525,0.065,0.0,0.0028,0.0028,0.0,0.0028,40.744291,-73.931391
Texas,Public,Bachelor's degree,0.3922,0.078,0.4077,0.0649,0.0031,0.0005,0.0302,0.0123,0.0113,29.582523,-95.098129
Minnesota,Public,Bachelor's degree,0.6578,0.0866,0.0394,0.0647,0.002,0.0007,0.0392,0.1046,0.005,45.553227,-94.152657
New York,Private Nonprofit,Bachelor's degree,0.2069,0.2859,0.3032,0.0647,0.009,0.0053,0.0263,0.07,0.0286,41.081957,-73.927863
Virginia,Public,Associate degree,0.4602,0.3299,0.074,0.0647,0.0037,0.0018,0.0369,0.0158,0.0129,37.636837,-77.473918
Illinois,Private For-profit,Certificate,0.0412,0.7294,0.1529,0.0647,0.0,0.0,0.0059,0.0,0.0059,41.84402,-87.984611
California,Private For-profit,Certificate,0.5444,0.0806,0.0927,0.0645,0.0403,0.0323,0.129,0.0,0.0161,38.679983,-121.29421
Virginia,Private Nonprofit,Bachelor's degree,0.3548,0.5161,0.0645,0.0645,0.0,0.0,0.0,0.0,0.0,37.04127,-76.409526
Pennsylvania,Public,Associate degree,0.5807,0.1568,0.0847,0.0643,0.0027,0.003,0.0366,0.0153,0.0559,40.175609,-75.276093
Washington,Private Nonprofit,Bachelor's degree,0.6936,0.0182,0.0872,0.0643,0.0013,0.0055,0.0901,0.0042,0.0355,47.26308,-122.478982
California,Private For-profit,Certificate,0.1714,0.1071,0.4143,0.0643,0.0143,0.0071,0.0857,0.0,0.1357,33.990127,-117.408335
Minnesota,Private Nonprofit,Certificate,0.7615,0.0367,0.0183,0.0642,0.0046,0.0,0.0092,0.0092,0.0963,44.02215,-92.466428
Texas,Public,Bachelor's degree,0.4367,0.1334,0.2565,0.0642,0.003,0.0007,0.0513,0.0459,0.0083,33.211178,-97.148422
Washington,Public,Bachelor's degree,0.707,0.0167,0.0946,0.0642,0.0035,0.0021,0.0863,0.0109,0.0147,48.737812,-122.485734
Wisconsin,Public,Bachelor's degree,0.7096,0.0197,0.0528,0.0642,0.002,0.0009,0.0342,0.1015,0.0151,43.075409,-89.404098
California,Public,Associate degree,0.5559,0.0296,0.2678,0.0641,0.0046,0.0035,0.0623,0.0085,0.0036,38.790773,-121.211688
Nevada,Private For-profit,Certificate,0.4744,0.0128,0.3397,0.0641,0.0385,0.0321,0.0256,0.0,0.0128,39.485964,-119.788456
New York,Private Nonprofit,Associate degree,0.5856,0.113,0.0628,0.0639,0.0034,0.0023,0.0205,0.0,0.1484,42.657789,-73.806287
Michigan,Private For-profit,Certificate,0.4255,0.4043,0.0638,0.0638,0.0,0.0,0.0,0.0,0.0426,42.700677,-83.398624
Nevada,Private For-profit,Certificate,0.5319,0.0213,0.2979,0.0638,0.0426,0.0,0.0426,0.0,0.0,39.516281,-119.783208
California,Private For-profit,Associate degree,0.234,0.1064,0.2128,0.0638,0.0213,0.0426,0.0213,0.0,0.2979,34.146294,-118.256726
Illinois,Public,Associate degree,0.0936,0.2792,0.5081,0.0636,0.0007,0.0001,0.0278,0.0239,0.0029,41.886067,-87.626596
California,Public,Associate degree,0.28,0.0628,0.519,0.0635,0.0047,0.0023,0.061,0.0,0.0067,33.806748,-116.971169
Texas,Private Nonprofit,Bachelor's degree,0.381,0.3333,0.1058,0.0635,0.0053,0.0,0.0,0.1005,0.0106,32.859931,-96.65302
California,Private For-profit,Certificate,0.254,0.3016,0.2698,0.0635,0.0,0.0159,0.0,0.0,0.0952,38.248448,-122.0455
Nevada,Private For-profit,Certificate,0.4127,0.0635,0.3492,0.0635,0.0,0.0159,0.0476,0.0,0.0476,36.166597,-115.286321
California,Public,Associate degree,0.5384,0.0214,0.2863,0.0634,0.0119,0.0029,0.0562,0.0113,0.0082,39.649782,-121.644831
