Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
Bangladesh,2002,0.8924,4.1717,2697.289,29977.8472,17686.3994,92,431.8308,0,510.5294,734.2638,540.1184,252.5961,18.7612,15512.0315,2500.267485686487,1577.6469,4050.9964,1088.9753,5996.4232,2336.6659,0,4.1717,2110.311,102783564,33817103,68254669,65885157.00000001,88124.18879,0.383
Bangladesh,2003,12.9623,77.5928,2719.5105,29849.9313,17672.9052,116,440.4866,0,510.5294,788.0935,642.3427,257.5659,19.4091,15630.4821,2500.267485686487,1869.3345,4201.1819,1119.6229,6180.1578,2376.9755,0,77.5928,2058.3531,103668291,35350710,69348344,67154861,89121.29738568648,0.25775
Bangladesh,2004,6.7116,31.5679,2581.9879,28522.5175,17584.8941,151,486.1354,0,510.5294,842.8199,751.0817,268.7315,20.046,15757.8168,2500.267485686487,1816.6357,4131.3674,1145.3779,6354.2241,2411.4633,0,31.5679,2381.9001,104406336,36901153,70392333,68397392,88288.64359,0.3311666666666666
Bangladesh,2005,23.1073,90.3877,2749.3692,29290.5833,17590.6094,138,553.2758,0,510.5294,896.4483,895.3411,290.9783,20.874,15866.9714,2510.871179526618,1765.4461,4281.5264,1183.0561,6554.7385,2453.815,0,90.3877,2684.3636,104978125,38452976,71337878,69574712,90440.67977952665,0.5419166666666667
Bangladesh,2006,69.0808,474.3367,2793.9355,29443.4728,17599.6323,139,591.7391,0,510.5294,996.088,948.624,327.4712,21.7421,15969.3624,2541.0212141117213,1719.4266,3941.6854,1210.9007,6752.1323,2496.8039,0,474.3367,2723.2384,105366709,40001295,72029553,70599279,91744.55951411172,0.7779166666666667
Bangladesh,2007,22.7735,67.0269,2898.9586,29432.34,17641.3986,155,598.5169,0,510.5294,1056.7007,910.7241,335.2992,22.5649,16093.0937,2554.190719972144,1582.8164,4041.8179,1241.8183,6951.462,2538.1329,0,67.0269,2719.0849,105592037,41547154,72599534,71536401,91441.27651997212,0.2155
Bangladesh,2008,42.8594,185.6443,3146.3448,31392.1303,17638.2612,270,679.9593,0,510.5294,1054.7182,927.7971,530.1733,23.3227,16177.7686,2554.190719972144,1334.7186,4061.9504,1269.4005,7152.8606,2573.0271,0,185.6443,2762.3372,105699286,43106528,73036822,72384496,94473.63801997216,0.2215
Bangladesh,2009,57.0819,234.7272,3176.5639,31599.1503,17642.6409,298,724.9457,0,510.5294,1126.4281,975.2019,626.018,24.1052,16320.503,2592.832220781273,1174.3955,3292.086,1285.9813,7345.1359,2607.0335,0,234.7272,2719.9995,105756065,44698643,73488956,73217854,94568.08662078124,0.6966666666666667
Bangladesh,2010,10.2162,33.0993,3298.2899,32087.5128,17657.9112,292,848.5217,0,510.5294,1305.4598,1046.1595,207.6523,24.9813,16441.4937,2859.906349818172,946.9846,2522.219,1324.5618,7576.3351,2648.3102,0,33.0993,3042.6347,105802013,46347089,74213622,74177517,94717.87814981816,0.7976666666666666
Bangladesh,2011,10.453,41.8587,3333.8987,32084.7296,17563.638,315,993.7731,-2749.7611,2907.5209,1376.2177,1011.2943,662.8359,25.7051,16543.7576,2864.6904733355823,847.8094,2532.3786,1352.8469,7782.877,2684.805,0,41.8587,3823.4175,105853212,48058704,75035683,75175322,96051.60507333557,0.157
Bangladesh,2012,17.3295,79.8239,3326.9831,31792.4936,17556.6483,285,1004.1366,-2749.7611,2907.5209,1488.5343,1042.6541,737.9036,26.4901,16651.6311,2859.906349818172,861.683,2522.5117,1392.3373,7972.9495,2724.2871,0,79.8239,3820.9996,105905797,49821256,75898562,76192087,96401.88644981818,0.1569166666666666
Bangladesh,2013,51.1139,323.8696,3393.6102,31650.5504,17520.8254,323,950.063,-2749.7611,2907.5209,1561.1324,1075.236,728.585,27.2927,16783.8354,2864.6904733355823,896.1383,2352.6715,1427.7844,8079.3999,2756.319,0,323.8696,3503.4665,105947078,51624214,76786999,77243140,96751.21347,0.3265833333333333
Bangladesh,2014,49.2656,271.1742,3442.6402,31772.0148,17461.3677,334,1026.5347,-2749.7611,2907.5209,1785.4016,1188.9061,853.5011,28.103,16910.2788,2864.6904733355823,760.5067,2412.8046,1445.0416,8136.6833,2776.1454,0,271.1742,3531.652,105949491,53455788,77673568,78287731,97479.64587333558,0.4595833333333334
Bangladesh,2015,11.0148,40.7441,3449.2818,31676.2143,17458.4659,284,1076.7037,-2749.7611,2907.5209,1876.5786,1319.6099,219.5458,28.7841,17036.1675,2859.906349818172,764.6755,2782.9641,1463.7045,8182.2861,2798.0475,0,40.7441,3176.4748,105895754,55305132,78535803,79294197,96703.67324981817,0.7775
Bangladesh,2016,4.023,17.2428,3368.05,30617.4516,17476.8471,298,1141.0807,0,0,2113.9164,1493.6425,279.8795,29.3412,17191.2703,2859.906349818172,915.8747,2723.0972,1479.4567,8202.7548,2811.7036,0,17.2428,3376.1508,105783530,57168030,79459393,80325176,96416.93204981816,1.44175
Bangladesh,2017,0.9922,3.6159,3601.4814,32326.868,17486.0169,311,1269.3222,0,0,2339.6058,1668.1018,288.9788,30.0118,17333.7441,2971.564301434297,831.7286,2913.2302,1501.9591,8294.0861,2838.9178,0,3.6159,3742.9685,105622933,59046818,80422431,81371533,99757.80940143428,1.1069166666666663
Bangladesh,2018,12.8248,54.5096,3593.4801,32048.548,17483.538,307,1383.8797,0,0,2460.9783,1865.5465,304.2561,30.7335,17457.8978,2966.797357248221,681.7324,3123.3633,1526.7672,8415.5867,2869.0443,0,54.5096,3886.2202,105423904,60944245,81314565,82369393,100527.21345724822,0.7624166666666666
Bangladesh,2019,13.3291,23.6387,3606.1391,32050.0648,17545.6899,299,1349.1061,0,0,2804.3309,2125.5263,812.0667,31.3607,17577.7961,2966.797357248221,707.3054,2573.5231,1512.1452,8490.8497,2880.9458,0,23.6387,3697.8136,105200100,62865820,82164179,83352043,101091.06725724824,1.1126666666666667
Bangladesh,2020,44.0457,243.22,3626.0271,31777.8679,17541.2199,309,1193.4932,0,0,2794.7881,2212.5886,812.0667,32.1404,17689.1291,2978.611331161188,1177.8136,2413.6562,1590.4972,8717.1527,2936.7882,0,243.22,3697.8136,104960356,64814953,83063714,84357236,102031.1395311612,0.9320833333333332
Barbados,1990,0.0135,0,0.106,246.40727646443952,0,20,28.9206,0.0234,0,37.2394,24.0435,20.30702550082988,67.63136607385836,159.6115,209.58772835754152,667.2095244601534,108.0008,8.0807,18.4142,8.1518,0,0,19.6324,162968,97406,124496,134373,1643.3807208568228,0.3224545454545454
Barbados,1991,0.0135,0,0.0971,246.40727646443952,0,26,28.9206,0.0234,0,82.6469,24.8442,24.28511731117528,67.63136607385836,159.68,209.58772835754152,667.2095244601534,109.0008,8.0256,18.397,8.0776,0,0,15.5246,164538,96737,124781,134621,1696.372312667168,0.4098333333333333
Barbados,1992,0.0135,0,0.0835,246.40727646443952,0,25,28.5648,0.0234,0,77.3713,25.6306,24.28511731117528,75.90426022793282,159.0301,209.58772835754152,658.5406035363438,96.3008,6.9157,18.8441,7.5289,0,0,8.677,166111,96073,125129,135084,1668.708685897433,0.3430833333333333
Barbados,1993,0.0135,0,0.0737,246.40727646443952,0,22,28.2177,0.0234,0,82.0929,17.5291,24.28511731117528,80.60773166615128,158.8651,209.58772835754152,658.5406035363438,40.2008,6.7461,17.8899,7.3647,0,0,7.5369,167632,95457,125450,135546,1607.9822573356514,0.4249166666666666
Barbados,1994,0.0135,0,0.0602,246.40727646443952,0,17,29.9795,0.0234,0,78.3589,18.2537,24.28511731117528,80.60773166615128,158.8226,209.58772835754152,658.5406035363438,47.9008,7.0592,18.3305,7.5821,0,0,9.8199,169171,94844,125727,135985,1612.6327573356514,0.37975
Barbados,1995,0.0135,0,0.0504,246.40727646443952,0,27,29.6235,0.0234,0,90.4859,22.2648,24.28511731117528,80.60773166615128,159.9207,209.58772835754152,658.5406035363438,46.1008,7.4775,18.8279,7.8062,0,0,9.8199,170723,94236,125947,136357,1638.8429573356516,0.5028333333333334
Barbados,1996,0,0,0.0369,246.40727646443952,0,23,26.7943,0.0234,0,88.8513,26.7646,24.28511731117528,89.98390805578805,162.0451,209.58772835754152,667.2095244601534,61.9008,7.9065,19.3533,8.0044,0,0,9.2954,172305,93637,126121,136672,1671.449554649098,0.2634166666666667
Barbados,1997,0,0,0.0301,246.40727646443952,0,13,32.0836,0.0234,0,91.0989,31.5867,24.28511731117528,98.42873981,163.0502,209.58772835754152,658.5406035363438,104.0008,7.9221,18.2008,7.7781,0,0,6.6825,173900,93045,126267,136957,1712.7066654764924,0.3528333333333333
Barbados,1998,0,0,0.0339,246.40727646443952,0,18,35.6159,0.0234,0,97.091,26.6169,24.28511731117528,89.98390805578805,160.9396,209.58772835754152,658.5406035363438,141.0008,7.8626,17.912,7.6555,0,0,6.6832,175500,92450,126421,137220,1748.2394337252883,1.0679166666666666
Barbados,1999,0,0,0.0282,246.40727646443952,0,17,36.6702,0.0234,0,94.6198,35.4382,24.28511731117528,98.42873981,161.9797,209.58772835754152,658.5406035363438,136.0008,7.7246,17.0674,7.4887,0,0,6.6836,177080,91842,126650,137520,1757.9740654764926,0.4265833333333333
Barbados,2000,0,0,0.025,246.40727646443952,0,18,38.7832,0.0234,0,83.0474,42.6532,24.28511731117528,128.20038881234169,163.6784,209.58772835754152,658.5406035363438,143.0008,7.4008,16.3919,6.9538,0,0,6.6842,178566,91281,126860,137797,1793.663214481842,0.2849166666666666
Barbados,2001,0,0,0.0236,246.40727646443952,0,17,39.4818,-1.3843,0,49.0253,65.5273,23.948333561597675,128.20038881234169,163.5569,209.58772835754152,658.5406035363438,134.0008,6.6043,14.7183,6.2118,0,0,6.6845,179657,91028,127156,138220,1768.1346307322644,0.5835833333333333
Barbados,2002,0,0,0.023,246.40727646443952,0,19,40.5361,-1.3843,0,58.1018,75.3442,24.28511731117528,128.20038881234169,163.4931,209.58772835754152,658.5406035363438,158.0008,6.2254,14.0899,5.7263,0,0,4.1849,180720,90758,127609,138845,1810.3623144818416,0.4828
Barbados,2003,0,0,0.0288,246.40727646443952,0,19,41.38,-1.3843,0,56.5083,91.8868,24.28511731117528,98.42873981,162.758,209.58772835754152,658.5406035363438,164.0008,6.4269,13.4494,6.077,0,0,3.906,181776,90482,128040,139459,1801.2871654764922,0.90225
Barbados,2004,0,0,0.0194,246.40727646443952,0,19,42.5383,-1.3843,0,55.3977,94.4884,24.28511731117528,128.20038881234169,163.0204,209.58772835754152,658.5406035363438,163.0008,7.3016,13.6421,6.9122,0,0,4.0114,182870,90221,128444,140061,1834.9691144818416,0.6716666666666667
Barbados,2005,0,0,0.0232,246.40727646443952,0,19,44.1968,-1.3843,0,57.0102,101.3768,24.28511731117528,128.20038881234169,164.0813,209.58772835754152,658.5406035363438,165.0008,7.3879,12.9927,6.9638,0,0,4.1874,184021,89988,128828,140649,1847.8577144818416,1.1178333333333332
Barbados,2006,0,0,0.0246,246.40727646443952,0,20,45.059,-1.3843,0,55.6936,100.6189,24.28511731117528,128.20038881234169,164.092,209.58772835754152,658.5406035363438,163.0008,7.468,12.155,7.0731,0,0,4.2648,185251,89788,129191,141234,1845.086614481842,0.856
Barbados,2007,0,0,0.021,246.40727646443952,0,14,44.9931,-1.3843,0,57.8796,114.6952,24.28511731117528,128.20038881234169,165.0247,209.58772835754152,658.5406035363438,159.0008,7.7961,11.642,7.2093,0,0,5.4336,186537,89613,129595,141849,1853.332214481842,0.6324166666666667
Barbados,2008,0,0,0.0178,246.40727646443952,0,11.481084565896976,49.9173,-1.3843,0,57.7241,118.5332,24.28511731117528,128.20038881234169,165.1736,209.58772835754152,658.5406035363438,153.0008,7.7696,11.9944,7.2279,0,0,10.6399,187866,89453,130103,142532,1859.1164990477391,0.2305
Barbados,2009,0,0,0.0175,246.40727646443952,0,3,48.465,-1.3843,0,57.752,119.3307,24.28511731117528,128.20038881234169,165.1236,209.58772835754152,658.5406035363438,123.0008,7.8456,12.3751,7.3671,0,0,10.4714,189184,89286,130593,143198,1820.3856144818417,0.5911666666666667
Barbados,2010,0.3122,0,0.0191,246.40727646443952,0,13,48.6063,-1.3843,0,62.8041,128.7586,24.28511731117528,128.20038881234169,164.9776,209.58772835754152,1270.591412385511,111.0008,7.9038,12.6186,7.4575,0,0,9.9338,190470,89099,131042,143669,2445.0800233310088,1.1368333333333334
Barbados,2011,0,0,0.021,246.40727646443952,0,16,50.4305,-0.8475,0,57.544,124.3976,24.28511731117528,128.20038881234169,165.083,209.58772835754152,658.5406035363438,108.0008,7.878,12.6829,7.5117,0,0,6.4773,191650,88951,131499,143988,1822.2004144818416,0.6465833333333334
Barbados,2012,0,0,0.0215,246.40727646443952,0,11,48.0569,-0.8475,0,56.8925,124.2679,24.28511731117528,128.20038881234169,165.29,209.58772835754152,658.5406035363438,87.4008,7.9721,12.8325,7.6029,0,0,7.3058,192736,88849,131915,144282,1794.816514481842,0.49425
Barbados,2013,0,0,0.0192,246.40727646443952,0,14,46.49,-0.8475,0,54.9896,105.5231,24.28511731117528,128.20038881234169,164.9577,209.58772835754152,658.5406035363438,80.5008,8.046,12.9841,7.6889,0,0,7.1255,193719,88790,132304,144561,1768.498514481842,0.6816666666666666
Barbados,2014,0.04,0,0.0074,246.40727646443952,0,18,45.1852,-0.8475,0,56.1006,121.6931,24.28511731117528,128.20038881234169,164.2524,209.58772835754152,1068.2967927384248,80.3008,8.0234,12.9224,7.6452,0,0,11.1656,194607,88778,132669,144824,2201.2659036839227,0.496
Barbados,2015,0,0,0.0097,246.40727646443952,0,18,45.9675,-0.8475,0,58.5502,115.3694,24.28511731117528,128.20038881234169,163.5766,209.58772835754152,667.2095244601534,80.4008,8.363,13.4652,7.9409,0,0,6.0882,195402,88815,133010,145073,1792.5740354056516,0.927
Barbados,2016,0,0,0.0082,246.40727646443952,0,18,46.7186,-1.8328,0,61.5545,122.5101,24.28511731117528,128.20038881234169,165.0143,209.58772835754152,667.2095244601534,80.4008,9.2552,14.5721,8.5623,0,0,6.1841,196098,88898,133334,145315,1806.637435405652,1.1774
Barbados,2017,0,0,0.0072,246.40727646443952,0,15,47.5947,-1.8328,0,57.831,134.9798,24.28511731117528,128.20038881234169,172.0105,209.58772835754152,667.2095244601534,80.6008,9.4451,15.2291,8.7141,0,0,6.3901,196693,89026,133644,145542,1821.6596354056512,1.2423328176683914
Barbados,2018,0,0,0.0089,246.40727646443952,0,14,46.7114,-1.8328,0,50.2673,142.5809,24.28511731117528,128.20038881234169,179.0569,209.58772835754152,667.2095244601534,80.7008,8.5526,14.3473,7.9078,0,0,6.7531,197187,89201,133936,145752,1824.7442354056516,1.2423328176683914
Barbados,2019,0,0,0.0058,246.40727646443952,0,7,47.8034,-1.8328,0,50.4534,150.6776,24.28511731117528,172.1797793227163,185.91,209.58772835754152,658.5406035363438,80.1008,8.5592,14.5386,7.8428,0,0,7.1399,197584,89426,134222,145957,1869.199204992216,1.2613590070024256
Barbados,2020,0,0,0.0045,246.40727646443952,0,7,37.686,-1.8328,0,48.7303,151.3544,23.948333561597675,172.1797793227163,192.3421,209.58772835754152,667.2095244601534,80.1008,8.6579,14.4863,7.9907,0,0,6.348,197873,89695,134528,146165,1872.2008421664484,1.2613590070024256
Belarus,1992,9.4858,28.9078,559.1689,926.3422784724488,42201.5813,153,1404.8698,-58360.7156,2983.1589,1393.1907,1729.7216,2436.1882,539.3472,1476.7457,3375.7243,46.5661,5249.1789,1704.6668,803.538,3184.8015,0,0,4139.225,3396465,6823453,4903118,5572789,15984.693178472438,1.2879166666666666
Belarus,1993,9.4858,28.9078,580.135,926.3422784724488,42198.2989,149,1246.3307,-58360.7156,2983.1589,1353.8201,1678.4392,2215.1632,489.6689,1624.8819,2797.0653,97.259,4022.745,1617.1825,765.5659,3070.5142,0,0,3904.4966,3350391,6850119,4906364,5574119,13397.745578472452,0.1725
Belarus,1994,9.4858,28.9078,492.7357,926.3422784724488,42193.5009,150,877.2254,-58360.7156,2983.1589,1483.8434,1344.6326,1866.6718,388.1822,1737.6452,2482.6159,404.8185,3795.7163,1496.048,723.2686,2863.1832,0,0,2584.7979,3302137,6871218,4902233,5573162,10472.06477847244,0.8849166666666667
Belarus,1995,9.4858,28.9078,464.7949,926.3422784724488,42517.5887,150,814.8499,-58360.7156,2983.1589,1497.2049,999.3093,1447.9203,343.9482,1838.9229,2085.1442,707.0916,3739.5839,1395.8846,675.2821,2705.9653,0,0,2260.116,3253085,6889223,4891784,5569912,9230.785978472442,1.1868333333333332
Belarus,1996,1.2785,42.2971,478.9364,926.3422784724488,42590.3527,147,882.1214,-58360.7156,2983.1589,1449.5074,1080.7062,1252.954,361.971,1923.5663,2143.0643,1022.0473,3787.3123,1310.3957,637.905,2560.3397,0,0,2143.4959,3203770,6905302,4875676,5560783,9364.036778472446,-0.203583333
Belarus,1997,1.08,38.6272,481.0635,926.3422784724488,42707.7982,147,927.6324,-58360.7156,2983.1589,1463.4534,888.6398,1203.1344,408.021,2012.1869,2160.5992,1350.3739,3747.7327,1265.9422,614.7979,2476.6627,0,0,2042.3213,3154192,6918869,4854926,5545998,9485.852278472448,0.4897499999999999
Belarus,1998,1.2073,41.7935,410.5616,926.3422784724488,42850.6279,79,967.4354,-58360.7156,2983.1589,1406.0214,790.8564,1108.9981,443.2614,2061.2462,2316.8374,1678.7397,4086.6841,1251.8335,606.5486,2448.9299,0,0,2036.1563,3103850,6929211,4830797,5526669,10135.52427847244,0.6961666666666666
Belarus,1999,1.5206,54.3368,345.2886,926.3422784724488,43295.9867,106,862.8848,-58360.7156,2983.1589,1356.2974,843.9601,916.7035,376.6167,2093.8538,2101.195,2027.9903,4264.8914,1229.5139,590.6269,2402.952,0,0,1875.3155,3047773,6939160,4804577,5503707,10294.719578472446,1.8559166666666669
Belarus,2000,0.6371,21.5902,405.8013,926.3422784724488,43370.8632,96,756.3861,-58360.7156,2983.1589,1388.8205,771.8817,878.7531,379.8026,2094.6465,2105.3978,2342.4961,4243.446,1150.9364,550.3328,2261.339,0,0,2360.896,2982752,6950857,4777814,5478669,10728.811978472448,2.0555
Belarus,2001,5.3308,13.5632,410.4496,926.3422784724488,43341.5595,85,721.6502,-47416.71,0,1384.2697,733.8295,796.7805,395.8263,2101.923,1979.3304,2676.6929,4344.1494,1122.313,537.9324,2202.3352,0,0,2117.1904,2916670,6956291,4750118,5451091,18479.75827847245,1.2606666666666666
Belarus,2002,53.3993,142.415,416.419,926.3422784724488,43257.8128,86,762.6433,-47416.71,0,1343.5349,667.14,719.9031,387.2279,2111.1289,1837.2505,3059.791,4727.1917,1086.8856,520.3445,2135.0738,0,0,2064.0054,2850055,6957077,4717185,5418202,18887.798978472456,1.7953333333333334
Belarus,2003,17.9841,86.3279,370.4569,926.3422784724488,43191.2835,80,782.7702,-47416.71,0,1308.4872,690.0507,643.2784,433.8972,2136.5057,1792.2045,3341.3904,4768.146,1065.1606,508.8119,2090.3037,0,0,2102.0572,2784170,6955884,4681904,5383974,18918.74837847245,0.7981666666666666
Belarus,2004,4.2009,13.1732,438.6491,926.3422784724488,43052.0637,45,799.354,-47416.71,0,1314.8115,717.1464,641.2713,489.036,2162.6483,1957.1801,3653.0373,5127.397,1042.74,496.062,2043.4659,0,0,2219.5008,2720421,6956481,4648308,5351404,19726.36977847245,0.9888333333333332
Belarus,2005,7.3351,10.3015,402.6189,926.3422784724488,43022.9888,51,902.2265,-47416.71,0,1308.5134,725.1348,652.2433,506.0322,2180.1529,2039.3551,3769.5287,5485.9845,1054.3892,496.2779,2059.2218,0,0,2390.8516,2660005,6961538,4615286,5319877,20573.78847847245,1.086833333333333
Belarus,2006,19.0562,48.5081,388.0336,926.3422784724488,42959.1328,7,1023.8162,-47416.71,0,1289.668,733.9419,714.5655,515.9691,2201.8273,2089.6676,3871.0227,5763.9715,1071.226,493.7304,2091.0221,0,0,2606.9693,2602913,6972130,4584245,5290454,21398.760578472444,1.0669166666666667
Belarus,2007,3.481,1.6953,441.2909,926.3422784724488,42911.2818,49,1025.711,-47416.71,0,1276.7528,683.6062,648.1193,548.9764,2223.39,2073.4461,4002.51,5966.7866,1075.8713,490.5895,2097.0151,0,0,2780.6743,2548939,6987925,4559606,5266380,21809.829878472447,2.0695833333333336
Belarus,2008,3.113,5.2179,501.8838,926.3422784724488,42699.3765,144,1175.527,-47416.71,0,1273.5558,662.6994,669.5,587.5997,2250.2621,2186.4953,4004.7175,6203.1594,1076.7224,489.3802,2088.3876,0,0,3061.6726,2497993,7009338,4540030,5247796,22592.90247847245,2.2648333333333333
Belarus,2009,5.8528,3.2601,465.6714,926.3422784724488,42619.0157,145,1075.5455,-47416.71,0,1309.7079,755.3923,688.201,596.9112,2264.0994,2285.7336,3087.085,6309.2589,1108.8739,499.6325,2140.2417,0,0,2422.0055,2450081,7036158,4523636,5234071,21291.120678472453,1.3514166666666665
Belarus,2010,2.5128,5.2167,421.6929,926.3422784724488,42618.3454,142,1159.0905,-47416.71,0,1377.9735,758.0203,710.9784,644.2209,2278.8609,2294.5909,4203.9063,6611.3753,1123.5915,499.231,2170.0491,0,0,2370.3157,2399353,7073718,4508252,5223175,22901.60437847244,1.213
Belarus,2011,1.2592,1.826,468.6988,926.3422784724488,42693.6271,141,1237.2156,-42335.4903,3516.8203,1299.0719,758.7392,697.7105,563.9266,2330.9896,2415.7331,4498.9515,19668.6859,1140.2247,497.1844,2208.7417,0,0,2559.5827,2349339,7119161,4492766,5214216,45290.84077847245,1.6955
Belarus,2012,12.9632,31.0343,492.4426,926.3422784724488,42710.4031,160,1310.9555,-42335.4903,3516.8203,1308.7583,803.3815,675.5442,529.9696,2339.6025,2308.5049,4278.6933,20380.631,1182.5063,502.8644,2292.019,0,0,2624.6725,2301873,7169857,4483520,5210229,46052.61847847245,0.9655833333333332
Belarus,2013,3.9594,5.3467,426.1519,926.3422784724488,42729.3217,152,1320.6891,-42335.4903,3516.8203,1285.8104,797.0412,680.0786,475.4831,2340.981,2238.9107,6539.6829,20702.5911,1164.939,513.6886,2230.2255,0,0,2521.189,2256120,7222782,4481236,5209900,48235.76217847245,1.69575
Belarus,2014,17.3456,59.0716,494.6846,926.3422784724488,42718.8525,134,1256.1951,-42335.4903,3516.8203,1263.0634,787.8112,633.081,422.0567,2332.3449,2100.2095,7679.3885,21337.4156,1166.5375,512.6896,2216.4587,0,0,2530.5,2210624,7274227,4481876,5211864,49769.37827847245,1.9742500000000005
Belarus,2015,29.9566,20.4729,457.2975,926.3422784724488,42718.4837,90,1126.1348,-42335.4903,3516.8203,1254.7751,726.3582,594.2649,309.7943,2303.3887,1951.834,7619.3483,21212.4714,1179.963,510.0959,2254.4794,0,0,2379.7659,2164605,7321167,4484759,5215850,48846.55687847246,2.5871666666666666
